self_brand,compatibility_category,detected_brands,title,product_brand,source_url,compatibility
Lenovo,self-only,Lenovo,Compatible Display 5D11P86189,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11p86189-149569380,"Panel part numbers: 5D11P86189. Compatible laptop models: Lenovo IdeaPad Slim 3 15AHP10 (83KA), Lenovo IdeaPad Slim 3 15ARP10 (83K7), Lenovo IdeaPad Slim 3 15IRH10 (83K1), Lenovo IdeaPad Slim 3 15Q8X10 (83N3). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11P86190 14.0 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11p86190-125568273,"Panel part numbers: 5D11P86190. Compatible laptop models: Lenovo ThinkPad E14 Gen 7 (21T0), Lenovo ThinkBook 14 G7 IML (21MR), Lenovo ThinkBook 14 G7 ARP (21MV), Lenovo IdeaPad Slim 3 Gen 10 (83K9), Lenovo IdeaPad Slim 5 Gen 10 (83HR), Lenovo IdeaPad Slim 5 Gen 10 (83HX), Lenovo IdeaPad Slim 5 Gen 10 (83J0), Lenovo ThinkBook 14 Gen 8 (21SG), Lenovo ThinkPad E14 G7 (21SX). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11P86193 14.0 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11p86193-125568274,"Panel part numbers: 5D11P86193. Compatible laptop models: Lenovo IdeaPad Slim 5 Gen 10 (83HX), Lenovo ThinkPad E14 Gen7 (21U3), Lenovo ThinkBook 14 G7 IML (21MR), Lenovo ThinkBook 14 G7 ARP (21MV), Lenovo IdeaPad Slim 3 Gen 10 (83K9), Lenovo IdeaPad Slim 5 Gen 10 (83HR), Lenovo IdeaPad Slim 5 Gen 10 (83J0), Lenovo ThinkBook 14 Gen 8 (21SG), Lenovo ThinkPad E14 G7 (21SX). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11P88007,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11p88007-149028801,"Panel part numbers: 5D11P88007. Compatible laptop models: Lenovo LOQ 17IRX10 (83JH). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11Q00639,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11q00639-149028802,"Panel part numbers: 5D11Q00639. Compatible laptop models: Lenovo IdeaPad Pro 5 14IMH9 (83D2), Lenovo ThinkBook 14 G8 (21SJ), Lenovo ThinkBook 14 Gen 8 (21SG), Lenovo ThinkPad E14 (21U2), Lenovo ThinkPad E14 G7 (21SX), Lenovo ThinkPad E14 Gen 7 (21T9), Lenovo ThinkPad E14 Gen 7 (21TA), Lenovo ThinkPad E14 Gen7 (21U2), Lenovo ThinkPad E14 Gen7 (21U3). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11Q00687,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11q00687-145234065,"Panel part numbers: 5D11Q00687. Compatible laptop models: Lenovo IdeaPad Slim 5 16 Gen 10 (83HY), Lenovo IdeaPad Slim 5 Gen 10 (83HS), Lenovo IdeaPad Slim 5 Gen 10 (83J1). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11Q00690,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11q00690-145234066,"Panel part numbers: 5D11Q00690. Compatible laptop models: Lenovo IdeaPad Slim 5 16 Gen 10 (83HY), Lenovo IdeaPad Slim 5 Gen 10 (83HS), Lenovo IdeaPad Slim 5 Gen 10 (83J1). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11Q00692,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11q00692-145234067,"Panel part numbers: 5D11Q00692. Compatible laptop models: Lenovo IdeaPad Slim 5 16 Gen 10 (83HY), Lenovo ThinkBook 16 G8 IAL (21SK), Lenovo ThinkBook 16 G8 IRL (21SH). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11Q01336,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11q01336-145234068,"Panel part numbers: 5D11Q01336. Compatible laptop models: Lenovo Yoga 7 Pro 14IMH9 (83E2). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11Q26879,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11q26879-148936128,"Panel part numbers: 5D11Q26879. Compatible laptop models: Lenovo IdeaPad 1-11IGL05 (81VT). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11Q28463 14.0 in 1920x1200 / WUXGA 40-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11q28463-150149855,"Panel part numbers: 5D11Q28463. Compatible laptop models: Lenovo ThinkPad L14 Gen 6 (21SE), Lenovo ThinkPad T14s Gen 6 (21QY), Lenovo ThinkPad P14s Gen 5 (21MF), Lenovo ThinkPad L14 Gen 7 (21X3), Lenovo ThinkPad T14 G5 (21ML/21MM), Lenovo ThinkPad T14s Gen 5 (21LS/21LT), Lenovo ThinkPad L14 G5 (21L1/21L2), Lenovo ThinkPad L14 Gen 5 (21L5/21L6), Lenovo ThinkPad T14s Gen 6 (21M1/21M2), Lenovo ThinkPad T14 Gen 6 (21QC). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11Q34037,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11q34037-149400241,"Panel part numbers: 5D11Q34037. Compatible laptop models: Lenovo ThinkPad L13 Gen 6 (21R5), Lenovo ThinkPad L13 Gen 6 (21RB). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11Q34042,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11q34042-139248729,"Panel part numbers: 5D11Q34042. Compatible laptop models: Lenovo ThinkPad L13 Gen 6 (21R5), Lenovo ThinkPad L13 Gen 6 (21RB). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11Q36788,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11q36788-145234069,"Panel part numbers: 5D11Q36788. Compatible laptop models: Lenovo ThinkBook 16 G7 QOY (21NH). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11Q44709,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11q44709-149158310,"Panel part numbers: 5D11Q44709. Compatible laptop models: Lenovo IdeaPad Pro 5 16IMH9 (83D4), Lenovo ThinkBook 16 G8 IAL (21SK), Lenovo ThinkBook 16 G8 IRL (21SH), Lenovo ThinkBook 16 G9 (21UT), Lenovo ThinkPad E16 Gen 3 (21SR), Lenovo ThinkPad E16 Gen 3 (21TF), Lenovo ThinkPad E16 Gen 3 (21TG). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11Q46786,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11q46786-149172822,"Panel part numbers: 5D11Q46786. Compatible laptop models: Lenovo ThinkPad P14s G6 (21QT/21QU). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11Q65304,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11q65304-149028805,"Panel part numbers: 5D11Q65304. Compatible laptop models: Lenovo IdeaPad 1-11IGL05 (81VT). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11R09620,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11r09620-145234071,"Panel part numbers: 5D11R09620. Compatible laptop models: Lenovo IdeaPad Slim 3 14IRH10R (83K3), Lenovo IdeaPad Slim 3 Gen 10 (83K9), Lenovo IdeaPad Slim 5 Gen 10 (83HR), Lenovo IdeaPad Slim 5 Gen 10 (83HX), Lenovo IdeaPad Slim 5 Gen 10 (83J0), Lenovo ThinkBook 14 G7 ARP (21MV), Lenovo ThinkBook 14 G7 IML (21MR), Lenovo ThinkBook 14 G8 (21SJ), Lenovo ThinkBook 14 Gen 8 (21SG), Lenovo ThinkPad E14 (21U2). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11R88574,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11r88574-145234073,"Panel part numbers: 5D11R88574. Compatible laptop models: Lenovo LOQ 15AHP10 (83JG), Lenovo LOQ 15AHP9 (83DX), Lenovo LOQ 15ARP10E Type 83S0, Lenovo LOQ 15ARP9 (83JC), Lenovo LOQ 15i 15IRX9 Gen 9 (83DV), Lenovo LOQ 15IAX9 (83GS), Lenovo LOQ 15IAX9E (83LK), Lenovo LOQ 15IAX9I (83FQ), Lenovo LOQ 15IRX10 (83JE), Lenovo LOQ Essential 15IRX11 (83SC). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11S25643,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11s25643-145234074,"Panel part numbers: 5D11S25643. Compatible laptop models: Lenovo ThinkPad E16 Gen 3 (21SR), Lenovo ThinkPad E16 Gen 3 (21ST), Lenovo ThinkPad E16 Gen 3 (21TF), Lenovo ThinkPad E16 Gen 3 (21TG). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11S34341,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11s34341-145234075,"Panel part numbers: 5D11S34341. Compatible laptop models: Lenovo ThinkPad L14 Gen 6 (21S8), Lenovo ThinkPad L16 Gen 2 (21RH), Lenovo ThinkPad L16 Gen 2 (21SA/21SB), Lenovo ThinkPad L16 Gen 2 (21SC), Lenovo ThinkPad P16s Gen 4 (21QR), Lenovo ThinkPad T16 Gen 4 (21QN). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11S95314,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11s95314-145234081,"Panel part numbers: 5D11S95314. Compatible laptop models: Lenovo IdeaPad Slim 5 14 (83S1), Lenovo ThinkBook 14 G9 (21UY), Lenovo ThinkBook 14 G9 AHP (21V0). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11S95319,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11s95319-149172824,"Panel part numbers: 5D11S95319. Compatible laptop models: Lenovo ThinkBook 14 G9 (21UY), Lenovo ThinkBook 14 G9 AHP (21V0). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11S95320,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11s95320-149638127,"Panel part numbers: 5D11S95320. Compatible laptop models: Lenovo ThinkBook 14 G9 AHP (21V0). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11S95322,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11s95322-145234082,"Panel part numbers: 5D11S95322. Compatible laptop models: Lenovo IdeaPad Slim 5 14 (83S1), Lenovo ThinkBook 14 G9 (21UY), Lenovo ThinkBook 14 G9 AHP (21V0). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11T51553 15.1 in 2560x1600 / WQXGA 40-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11t51553-145101280,"Panel part numbers: 5D11T51553, 22592624, HG3HS000E00, HG1ZV000300, 5D11T09228. Compatible laptop models: Lenovo Legion 5 15IAX10 (83F0), Lenovo Legion Pro 5 15IRX10 (83LY), Lenovo Legion 5 15AKP10 (83F1), Lenovo Legion 5 15AHP10 (83M0), Lenovo IdeaPad Slim 5 15ARP10 (83J3). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11T57792,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11t57792-149638132,"Panel part numbers: 5D11T57792. Compatible laptop models: Lenovo ThinkBook 16 G9 (21UT), Lenovo ThinkBook 16 G9 IRL (21US). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11T57794,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11t57794-149638133,"Panel part numbers: 5D11T57794. Compatible laptop models: Lenovo ThinkBook 16 G9 (21UT), Lenovo ThinkBook 16 G9 IRL (21US). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11U04122,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11u04122-145234083,"Panel part numbers: 5D11U04122. Compatible laptop models: Lenovo V15 G6 ARP (83UU). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11U13836 14.0 in 1920x1200 / WUXGA 40-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11u13836-141912075,"Panel part numbers: 5D11U13836. Compatible laptop models: Lenovo ThinkPad L14 Gen 6 (21SE), Lenovo ThinkPad T14s Gen 6 (21QY), Lenovo ThinkPad P14s Gen 5 (21MF), Lenovo ThinkPad L14 Gen 7 (21X3), Lenovo ThinkPad T14 G5 (21ML/21MM), Lenovo ThinkPad T14s Gen 5 (21LS/21LT), Lenovo ThinkPad L14 G5 (21L1/21L2), Lenovo ThinkPad L14 Gen 5 (21L5/21L6), Lenovo ThinkPad T14s Gen 6 (21M1/21M2), Lenovo ThinkPad T14 Gen 6 (21QC). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11U13852 14.0 in 1920x1200 / WUXGA 40-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11u13852-150179987,"Panel part numbers: 5D11U13852. Compatible laptop models: Lenovo ThinkPad P14s Gen 4 (21HF/21HG), Lenovo ThinkPad T14s G3 (21BR/21BS), Lenovo ThinkPad T14 G6 (21QJ), Lenovo ThinkPad T14 Gen 6 (21QD), Lenovo ThinkPad T14s G4 (21F6/21F7), Lenovo ThinkPad P14s G3 (21J5/21J6), Lenovo ThinkPad T14s G3 (21CQ/21CR), Lenovo ThinkPad T14 Gen 4 (21HD/21HE), Lenovo ThinkPad T14 Gen 3 (21CF/21CG). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11U13881 14.0 in 1920x1200 / WUXGA 40-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11u13881-141912076,"Panel part numbers: 5D11U13881. Compatible laptop models: Lenovo ThinkPad T14s Gen 6 (21R1), Lenovo ThinkPad T14 G5 (21ML/21MM), Lenovo ThinkPad T14s Gen 5 (21LS/21LT), Lenovo ThinkPad L14 G5 (21L1/21L2), Lenovo ThinkPad L14 Gen 5 (21L5/21L6), Lenovo ThinkPad T14s Gen 6 (21M1/21M2), Lenovo ThinkPad T14 Gen 6 (21QC), Lenovo ThinkPad T14 G6 (21QJ), Lenovo ThinkPad L14 G6 (21S6). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11U13893 14.0 in 1920x1080 / FHD 40-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11u13893-139049298,"Panel part numbers: 5D11U13893, SD10Z72099. Compatible laptop models: Lenovo ThinkPad T490s (20NX/20NY), Lenovo ThinkPad T495 (20NJ/20NK), Lenovo ThinkPad T495s (20QK/20QJ), Lenovo ThinkPad P43s (20RH/20RJ), Lenovo ThinkPad T490 (20N2/20N3), Lenovo ThinkPad T490 (20RY/20RX), Lenovo ThinkPad T490 (20Q9/20QH), Lenovo ThinkPad P14s Gen 1 (20S4/20S5), Lenovo ThinkPad T14 Gen 1 (20UD/20UE), Lenovo ThinkPad T14 (20S3/20S2). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11U13979 14.0 in 1920x1200 / WUXGA 40-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11u13979-145101281,"Panel part numbers: 5D11U13979. Compatible laptop models: Lenovo ThinkPad P14s Gen 4 (21K5/21K6), Lenovo ThinkPad T14 Gen 4 (21K3/21K4). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11U14018 14.0 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11u14018-149028807,"Panel part numbers: 5D11U14018. Compatible laptop models: Lenovo ThinkPad T14s G3 (21BR/21BS), Lenovo ThinkPad T14 G5 (21ML/21MM), Lenovo ThinkPad T14s Gen 6 (21M1/21M2), Lenovo ThinkPad T14s Gen 6 (21N1/21N2), Lenovo ThinkPad E14 Gen 5 (21JK/21JL), Lenovo ThinkPad T14 Gen 5 (21MD), Lenovo ThinkPad P14s Gen 5 (21MF), Lenovo ThinkPad T14s G4 (21F6/21F7), Lenovo ThinkPad T14 Gen 4 (21HD/21HE). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11U14023 14.0 in 1920x1080 / FHD 40-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11u14023-139049299,"Panel part numbers: 5D11U14023, SD11B07702. Compatible laptop models: Lenovo ThinkPad T14 Gen 1 (20UD/20UE), Lenovo ThinkPad T490s (20NX/20NY), Lenovo ThinkPad T495 (20NJ/20NK), Lenovo ThinkPad T495s (20QK/20QJ), Lenovo ThinkPad P43s (20RH/20RJ), Lenovo ThinkPad T490 (20N2/20N3), Lenovo ThinkPad T490 (20RY/20RX), Lenovo ThinkPad T490 (20Q9/20QH), Lenovo ThinkPad P14s Gen 1 (20S4/20S5). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11U14036 13.3 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11u14036-132960673,"Panel part numbers: 5D11U14036. Compatible laptop models: Lenovo ThinkPad L13 Gen 3 (21B3/21B4), Lenovo ThinkPad L13 Gen 4 (21FN/21FQ), Lenovo ThinkPad X13 Gen 4 (21EX/21EY), Lenovo ThinkPad X13 G3 (21BN/21BQ), Lenovo ThinkPad X13 Gen 2 (20WK/20WL), Lenovo ThinkPad X13 Gen 2 (20XH/20XJ), Lenovo ThinkPad L13 Gen 3 (21B9/21BA), Lenovo ThinkPad X13 Gen 3 (21CN/21CM). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11U14102 14.0 in 1366x768 / WXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11u14102-129083746,"Panel part numbers: 5D11U14102. Compatible laptop models: Lenovo ThinkPad L14 Gen 3 (21C5/21C6), Lenovo ThinkPad L14 Gen 3 (21C1/21C2), Lenovo ThinkPad L14 Gen 4 (21H1/21H2), Lenovo ThinkPad L14 Gen4 (21H5/21H6). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11U14125 13.3 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11u14125-132960674,"Panel part numbers: 5D11U14125. Compatible laptop models: Lenovo ThinkPad X13 G3 (21BN/21BQ), Lenovo ThinkPad X13 Gen 2 (20WK/20WL), Lenovo ThinkPad X13 Gen 2 (20XH/20XJ), Lenovo ThinkPad L13 Gen 3 (21B3/21B4), Lenovo ThinkPad L13 Gen 3 (21B9/21BA), Lenovo ThinkPad X13 Gen 3 (21CN/21CM), Lenovo ThinkPad L13 Gen 4 (21FN/21FQ), Lenovo ThinkPad L13 Gen 4 (21FG/21FH), Lenovo ThinkPad X13 Gen 4 (21EX/21EY), Lenovo ThinkPad X13 Gen 4 (21J3/21J4). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11U14155 13.3 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11u14155-132960675,"Panel part numbers: 5D11U14155. Compatible laptop models: Lenovo ThinkPad X13 Gen 2 (20XH/20XJ), Lenovo ThinkPad X13 G3 (21BN/21BQ), Lenovo ThinkPad X13 Gen 2 (20WK/20WL), Lenovo ThinkPad L13 Gen 3 (21B3/21B4), Lenovo ThinkPad L13 Gen 3 (21B9/21BA), Lenovo ThinkPad X13 Gen 3 (21CN/21CM), Lenovo ThinkPad L13 Gen 4 (21FN/21FQ), Lenovo ThinkPad L13 Gen 4 (21FG/21FH), Lenovo ThinkPad X13 Gen 4 (21EX/21EY). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11U14194 14.0 in 1920x1200 / WUXGA 40-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11u14194-140224141,"Panel part numbers: 5D11U14194, 5D11P79798. Compatible laptop models: Lenovo ThinkPad T14 Gen 6 (21QJ), Lenovo ThinkPad T14 G5 (21ML/21MM), Lenovo ThinkPad T14s Gen 5 (21LS/21LT), Lenovo ThinkPad L14 G5 (21L1/21L2), Lenovo ThinkPad L14 Gen 5 (21L5/21L6), Lenovo ThinkPad T14s Gen 6 (21M1/21M2), Lenovo ThinkPad T14 Gen 6 (21QC), Lenovo ThinkPad T14 G6 (21QJ), Lenovo ThinkPad L14 G6 (21S6), Lenovo ThinkPad T14s Gen 6 (21R1). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11U14197 14.0 in 1920x1200 / WUXGA 40-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11u14197-150149859,"Panel part numbers: 5D11U14197, 5D11U65861. Compatible laptop models: Lenovo ThinkPad T14s Gen 6 (21M1/21M2), Lenovo ThinkPad T14 Gen 6 (21QC), Lenovo ThinkPad T14 G5 (21ML/21MM), Lenovo ThinkPad T14s Gen 5 (21LS/21LT), Lenovo ThinkPad L14 G5 (21L1/21L2), Lenovo ThinkPad L14 Gen 5 (21L5/21L6), Lenovo ThinkPad T14 G6 (21QJ), Lenovo ThinkPad L14 G6 (21S6). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11U14215 14.0 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11u14215-149028808,"Panel part numbers: 5D11U14215, SD11K78494. Compatible laptop models: Lenovo ThinkPad T14 G5 (21ML/21MM), Lenovo ThinkPad T14s Gen 5 (21LS/21LT), Lenovo ThinkPad P14s Gen 5 (21ME), Lenovo ThinkPad T14 Gen 5 (21MC), Lenovo ThinkPad T14 Gen 5 (21MD), Lenovo ThinkPad P14s Gen 5 (21MF). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11U14242 14.0 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11u14242-149028809,"Panel part numbers: 5D11U14242. Compatible laptop models: Lenovo ThinkPad T14s G3 (21BR/21BS), Lenovo ThinkPad T14s G4 (21F6/21F7), Lenovo ThinkPad T14 Gen 4 (21HD/21HE), Lenovo ThinkPad P14s Gen 4 (21HF/21HG), Lenovo ThinkPad P14s Gen 4 (21K5/21K6), Lenovo ThinkPad T14s Gen 4 (21F8/21F9), Lenovo ThinkPad T14 Gen 4 (21K3/21K4), Lenovo ThinkPad T14 G5 (21ML/21MM), Lenovo ThinkPad T14s Gen 5 (21LS/21LT), Lenovo ThinkPad T14s Gen 6 (21M1/21M2). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11U14281 14.0 in 1920x1080 / FHD 40-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11u14281-139049300,"Panel part numbers: 5D11U14281. Compatible laptop models: Lenovo ThinkPad T490s (20NX/20NY), Lenovo ThinkPad T14 Gen 1 (20S0/20S1), Lenovo ThinkPad T495 (20NJ/20NK), Lenovo ThinkPad T495s (20QK/20QJ), Lenovo ThinkPad P43s (20RH/20RJ), Lenovo ThinkPad T490 (20N2/20N3), Lenovo ThinkPad T490 (20RY/20RX), Lenovo ThinkPad T490 (20Q9/20QH), Lenovo ThinkPad P14s Gen 1 (20S4/20S5). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11U27431 13.3 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11u27431-131895662,"Panel part numbers: 5D11U27431. Compatible laptop models: Lenovo ThinkPad X13 Gen 4 (21J3/21J4), Lenovo ThinkPad L13 Gen 4 (21FN/21FQ), Lenovo ThinkPad L13 Gen 4 (21FG/21FH), Lenovo ThinkPad X13 Gen 4 (21EX/21EY). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Lenovo,self-only,Lenovo,Compatible Display 5D11U27666 13.3 in 1920x1200 / WUXGA 30-pin eDP,Lenovo,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-5d11u27666-132960676,"Panel part numbers: 5D11U27666. Compatible laptop models: Lenovo ThinkPad X13 Gen 3 (21CN/21CM), Lenovo ThinkPad L13 Gen 5 (21LB/21LC), Lenovo ThinkPad X13 G3 (21BN/21BQ), Lenovo ThinkPad X13 Gen 2 (20WK/20WL), Lenovo ThinkPad X13 Gen 2 (20XH/20XJ), Lenovo ThinkPad L13 Gen 3 (21B3/21B4), Lenovo ThinkPad L13 Gen 3 (21B9/21BA), Lenovo ThinkPad L13 Gen 4 (21FN/21FQ), Lenovo ThinkPad L13 Gen 4 (21FG/21FH). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
